recipe_id,user_token_id,star_count,age,gender,category_value,recipe_view_count,values
1000007,test-w65-k45,0,30-39,여자,0.3074712643678161,0.0,3.074712643678161
1000021,test-w65-k45,0,30-39,여자,0.3074712643678161,0.0,3.074712643678161
1000047,test-w65-k45,0,30-39,여자,0.3074712643678161,0.0,3.074712643678161
1000050,test-w65-k45,0,30-39,여자,0.3074712643678161,0.0,3.074712643678161
1000074,test-w65-k45,0,30-39,여자,0.3074712643678161,0.125,3.699712643678161
1000783,test-w65-k45,0,30-39,여자,0.3074712643678161,0.0,3.074712643678161
1000799,test-w65-k45,0,30-39,여자,0.3074712643678161,0.0,3.074712643678161
1000821,test-w65-k45,0,30-39,여자,0.3074712643678161,0.0,3.074712643678161
1000824,test-w65-k45,0,30-39,여자,0.3074712643678161,0.0,3.074712643678161
1000827,test-w65-k45,0,30-39,여자,0.3074712643678161,0.0,3.074712643678161
1000864,test-w65-k45,0,30-39,여자,0.3074712643678161,0.0,3.074712643678161
1000871,test-w65-k45,0,30-39,여자,0.3074712643678161,0.0,3.074712643678161
1000874,test-w65-k45,0,30-39,여자,0.3074712643678161,0.0,3.074712643678161
1000879,test-w65-k45,0,30-39,여자,0.3074712643678161,0.0,3.074712643678161
1000880,test-w65-k45,0,30-39,여자,0.3074712643678161,0.0,3.074712643678161
1000974,test-w65-k45,0,30-39,여자,0.3074712643678161,0.0,3.074712643678161
1001009,test-w65-k45,0,30-39,여자,0.3074712643678161,0.0,3.074712643678161
1001015,test-w65-k45,0,30-39,여자,0.3074712643678161,0.0,3.074712643678161
1001021,test-w65-k45,0,30-39,여자,0.3074712643678161,0.0,3.074712643678161
1001022,test-w65-k45,0,30-39,여자,0.3074712643678161,0.0,3.074712643678161
1001025,test-w65-k45,0,30-39,여자,0.3074712643678161,0.0,3.074712643678161
1001114,test-w65-k45,0,30-39,여자,0.3074712643678161,0.0,3.074712643678161
1001138,test-w65-k45,0,30-39,여자,0.3074712643678161,0.0,3.074712643678161
1001143,test-w65-k45,0,30-39,여자,0.3074712643678161,0.0,3.074712643678161
1001197,test-w65-k45,0,30-39,여자,0.3074712643678161,0.0,3.074712643678161
1001276,test-w65-k45,0,30-39,여자,0.3074712643678161,0.0,3.074712643678161
1001290,test-w65-k45,0,30-39,여자,0.3074712643678161,0.0,3.074712643678161
1001305,test-w65-k45,0,30-39,여자,0.3074712643678161,0.0,3.074712643678161
1001326,test-w65-k45,0,30-39,여자,0.3074712643678161,0.0,3.074712643678161
1001363,test-w65-k45,0,30-39,여자,0.3074712643678161,0.0,3.074712643678161
1001367,test-w65-k45,0,30-39,여자,0.3074712643678161,0.0,3.074712643678161
1001370,test-w65-k45,0,30-39,여자,0.3074712643678161,0.0,3.074712643678161
1001374,test-w65-k45,0,30-39,여자,0.3074712643678161,0.0,3.074712643678161
1001383,test-w65-k45,0,30-39,여자,0.3074712643678161,0.0,3.074712643678161
1001386,test-w65-k45,0,30-39,여자,0.3074712643678161,0.0,3.074712643678161
1001461,test-w65-k45,0,30-39,여자,0.3074712643678161,0.0,3.074712643678161
1001489,test-w65-k45,0,30-39,여자,0.3074712643678161,0.0,3.074712643678161
1001492,test-w65-k45,0,30-39,여자,0.3074712643678161,0.0,3.074712643678161
1001569,test-w65-k45,0,30-39,여자,0.3074712643678161,0.0,3.074712643678161
1001588,test-w65-k45,0,30-39,여자,0.3074712643678161,0.0,3.074712643678161
1001606,test-w65-k45,0,30-39,여자,0.3074712643678161,0.0,3.074712643678161
1001690,test-w65-k45,0,30-39,여자,0.3074712643678161,0.0,3.074712643678161
1001697,test-w65-k45,0,30-39,여자,0.3074712643678161,0.0,3.074712643678161
1001721,test-w65-k45,0,30-39,여자,0.3074712643678161,0.0,3.074712643678161
1001768,test-w65-k45,0,30-39,여자,0.3074712643678161,0.0,3.074712643678161
1001798,test-w65-k45,0,30-39,여자,0.3074712643678161,0.0,3.074712643678161
1001820,test-w65-k45,0,30-39,여자,0.3074712643678161,0.0,3.074712643678161
1001823,test-w65-k45,0,30-39,여자,0.3074712643678161,0.0,3.074712643678161
1001851,test-w65-k45,0,30-39,여자,0.3074712643678161,0.0,3.074712643678161
1001854,test-w65-k45,0,30-39,여자,0.3074712643678161,0.0,3.074712643678161
1001856,test-w65-k45,0,30-39,여자,0.3074712643678161,0.0,3.074712643678161
1001864,test-w65-k45,0,30-39,여자,0.3074712643678161,0.0,3.074712643678161
1001886,test-w65-k45,0,30-39,여자,0.3074712643678161,0.0,3.074712643678161
1001888,test-w65-k45,0,30-39,여자,0.3074712643678161,0.0,3.074712643678161
1001898,test-w65-k45,0,30-39,여자,0.3074712643678161,0.0,3.074712643678161
1001904,test-w65-k45,0,30-39,여자,0.3074712643678161,0.0,3.074712643678161
1001905,test-w65-k45,0,30-39,여자,0.3074712643678161,0.0,3.074712643678161
1001906,test-w65-k45,0,30-39,여자,0.3074712643678161,0.0,3.074712643678161
1001909,test-w65-k45,0,30-39,여자,0.3074712643678161,0.0,3.074712643678161
1001914,test-w65-k45,0,30-39,여자,0.3074712643678161,0.0,3.074712643678161
1001990,test-w65-k45,0,30-39,여자,0.3074712643678161,0.0,3.074712643678161
1002002,test-w65-k45,0,30-39,여자,0.3074712643678161,0.0,3.074712643678161
1002004,test-w65-k45,0,30-39,여자,0.3074712643678161,0.0,3.074712643678161
1002019,test-w65-k45,0,30-39,여자,0.3074712643678161,0.0,3.074712643678161
1002033,test-w65-k45,0,30-39,여자,0.3074712643678161,0.0,3.074712643678161
1002035,test-w65-k45,0,30-39,여자,0.3074712643678161,0.0,3.074712643678161
1002037,test-w65-k45,0,30-39,여자,0.3074712643678161,0.0,3.074712643678161
1002059,test-w65-k45,0,30-39,여자,0.3074712643678161,0.0,3.074712643678161
1002068,test-w65-k45,0,30-39,여자,0.3074712643678161,0.0,3.074712643678161
1002070,test-w65-k45,0,30-39,여자,0.3074712643678161,0.0,3.074712643678161
1002085,test-w65-k45,0,30-39,여자,0.3074712643678161,0.0,3.074712643678161
1002091,test-w65-k45,0,30-39,여자,0.3074712643678161,0.0,3.074712643678161
1002097,test-w65-k45,0,30-39,여자,0.3074712643678161,0.0,3.074712643678161
1002100,test-w65-k45,0,30-39,여자,0.3074712643678161,0.0,3.074712643678161
1002106,test-w65-k45,0,30-39,여자,0.3074712643678161,0.0,3.074712643678161
1002112,test-w65-k45,0,30-39,여자,0.3074712643678161,0.0,3.074712643678161
1002123,test-w65-k45,0,30-39,여자,0.3074712643678161,0.0,3.074712643678161
1002126,test-w65-k45,0,30-39,여자,0.3074712643678161,0.0,3.074712643678161
1002127,test-w65-k45,0,30-39,여자,0.3074712643678161,0.0,3.074712643678161
1002137,test-w65-k45,0,30-39,여자,0.3074712643678161,0.0,3.074712643678161
1002140,test-w65-k45,0,30-39,여자,0.3074712643678161,0.0,3.074712643678161
1002148,test-w65-k45,0,30-39,여자,0.3074712643678161,0.0,3.074712643678161
1002152,test-w65-k45,0,30-39,여자,0.3074712643678161,0.0,3.074712643678161
1002159,test-w65-k45,0,30-39,여자,0.3074712643678161,0.0,3.074712643678161
1002162,test-w65-k45,0,30-39,여자,0.3074712643678161,0.0,3.074712643678161
1002163,test-w65-k45,0,30-39,여자,0.3074712643678161,0.0,3.074712643678161
1002166,test-w65-k45,0,30-39,여자,0.3074712643678161,0.0,3.074712643678161
1002182,test-w65-k45,0,30-39,여자,0.3074712643678161,0.0,3.074712643678161
1002185,test-w65-k45,0,30-39,여자,0.3074712643678161,0.0,3.074712643678161
1002186,test-w65-k45,0,30-39,여자,0.3074712643678161,0.0,3.074712643678161
1002198,test-w65-k45,0,30-39,여자,0.3074712643678161,0.0,3.074712643678161
1002213,test-w65-k45,0,30-39,여자,0.3074712643678161,0.0,3.074712643678161
1002218,test-w65-k45,0,30-39,여자,0.3074712643678161,0.0,3.074712643678161
1002219,test-w65-k45,0,30-39,여자,0.3074712643678161,0.0,3.074712643678161
1002254,test-w65-k45,0,30-39,여자,0.3074712643678161,0.0,3.074712643678161
1002257,test-w65-k45,0,30-39,여자,0.3074712643678161,0.0,3.074712643678161
1002282,test-w65-k45,0,30-39,여자,0.3074712643678161,0.0,3.074712643678161
1002288,test-w65-k45,0,30-39,여자,0.3074712643678161,0.0,3.074712643678161
1002290,test-w65-k45,0,30-39,여자,0.3074712643678161,0.0,3.074712643678161
1002309,test-w65-k45,0,30-39,여자,0.3074712643678161,0.0,3.074712643678161
1002323,test-w65-k45,0,30-39,여자,0.3074712643678161,0.0,3.074712643678161
1002355,test-w65-k45,0,30-39,여자,0.3074712643678161,0.0,3.074712643678161
1002357,test-w65-k45,0,30-39,여자,0.3074712643678161,0.0,3.074712643678161
1002371,test-w65-k45,0,30-39,여자,0.3074712643678161,0.0,3.074712643678161
1002385,test-w65-k45,0,30-39,여자,0.3074712643678161,0.0,3.074712643678161
1002387,test-w65-k45,0,30-39,여자,0.3074712643678161,0.0,3.074712643678161
1002392,test-w65-k45,0,30-39,여자,0.3074712643678161,0.0,3.074712643678161
