recipe_id,user_token_id,star_count,age,gender,category_value,recipe_view_count,values
1000875,test-d70-w30,0,20대 이하,여자,0.5632183908045977,0.0,5.632183908045977
1001021,test-d70-w30,0,20대 이하,여자,0.5632183908045977,0.0,5.632183908045977
1001383,test-d70-w30,0,20대 이하,여자,0.5632183908045977,0.0,5.632183908045977
1001495,test-d70-w30,0,20대 이하,여자,0.5632183908045977,0.0,5.632183908045977
1001584,test-d70-w30,0,20대 이하,여자,0.5632183908045977,0.0,5.632183908045977
1001589,test-d70-w30,0,20대 이하,여자,0.5632183908045977,0.0,5.632183908045977
1001605,test-d70-w30,0,20대 이하,여자,0.5632183908045977,0.0,5.632183908045977
1001796,test-d70-w30,0,20대 이하,여자,0.5632183908045977,0.0,5.632183908045977
1001886,test-d70-w30,0,20대 이하,여자,0.5632183908045977,0.0,5.632183908045977
1001893,test-d70-w30,0,20대 이하,여자,0.5632183908045977,0.0,5.632183908045977
1001907,test-d70-w30,0,20대 이하,여자,0.5632183908045977,0.0,5.632183908045977
1001919,test-d70-w30,0,20대 이하,여자,0.5632183908045977,0.0,5.632183908045977
1002054,test-d70-w30,0,20대 이하,여자,0.5632183908045977,0.0,5.632183908045977
1002056,test-d70-w30,0,20대 이하,여자,0.5632183908045977,0.0,5.632183908045977
1002057,test-d70-w30,0,20대 이하,여자,0.5632183908045977,0.0,5.632183908045977
1002061,test-d70-w30,0,20대 이하,여자,0.5632183908045977,0.0,5.632183908045977
1002066,test-d70-w30,0,20대 이하,여자,0.5632183908045977,0.0,5.632183908045977
1002067,test-d70-w30,0,20대 이하,여자,0.5632183908045977,0.0,5.632183908045977
1002086,test-d70-w30,0,20대 이하,여자,0.5632183908045977,0.0,5.632183908045977
1002087,test-d70-w30,0,20대 이하,여자,0.5632183908045977,0.0,5.632183908045977
1002092,test-d70-w30,0,20대 이하,여자,0.5632183908045977,0.0,5.632183908045977
1002104,test-d70-w30,0,20대 이하,여자,0.5632183908045977,0.0,5.632183908045977
1002105,test-d70-w30,0,20대 이하,여자,0.5632183908045977,0.0,5.632183908045977
1002106,test-d70-w30,0,20대 이하,여자,0.5632183908045977,0.0,5.632183908045977
1002111,test-d70-w30,0,20대 이하,여자,0.5632183908045977,0.0,5.632183908045977
1002120,test-d70-w30,0,20대 이하,여자,0.5632183908045977,0.0,5.632183908045977
1002135,test-d70-w30,0,20대 이하,여자,0.5632183908045977,0.0,5.632183908045977
1002136,test-d70-w30,0,20대 이하,여자,0.5632183908045977,0.0,5.632183908045977
1002140,test-d70-w30,0,20대 이하,여자,0.5632183908045977,0.0,5.632183908045977
1002143,test-d70-w30,0,20대 이하,여자,0.5632183908045977,0.0,5.632183908045977
1002147,test-d70-w30,0,20대 이하,여자,0.5632183908045977,0.0,5.632183908045977
1002150,test-d70-w30,0,20대 이하,여자,0.5632183908045977,0.0,5.632183908045977
1002156,test-d70-w30,0,20대 이하,여자,0.5632183908045977,0.0,5.632183908045977
1002157,test-d70-w30,0,20대 이하,여자,0.5632183908045977,0.0,5.632183908045977
1002158,test-d70-w30,0,20대 이하,여자,0.5632183908045977,0.0,5.632183908045977
1002164,test-d70-w30,0,20대 이하,여자,0.5632183908045977,0.0,5.632183908045977
1002169,test-d70-w30,0,20대 이하,여자,0.5632183908045977,0.0,5.632183908045977
1002170,test-d70-w30,0,20대 이하,여자,0.5632183908045977,0.0,5.632183908045977
1002174,test-d70-w30,0,20대 이하,여자,0.5632183908045977,0.125,6.257183908045977
1002177,test-d70-w30,0,20대 이하,여자,0.5632183908045977,0.0,5.632183908045977
1002180,test-d70-w30,0,20대 이하,여자,0.5632183908045977,0.0,5.632183908045977
1002182,test-d70-w30,0,20대 이하,여자,0.5632183908045977,0.0,5.632183908045977
1002183,test-d70-w30,0,20대 이하,여자,0.5632183908045977,0.0,5.632183908045977
1002191,test-d70-w30,0,20대 이하,여자,0.5632183908045977,0.0,5.632183908045977
1002192,test-d70-w30,0,20대 이하,여자,0.5632183908045977,0.0,5.632183908045977
1002194,test-d70-w30,0,20대 이하,여자,0.5632183908045977,0.0,5.632183908045977
1002196,test-d70-w30,0,20대 이하,여자,0.5632183908045977,0.0,5.632183908045977
1002197,test-d70-w30,0,20대 이하,여자,0.5632183908045977,0.0,5.632183908045977
1002200,test-d70-w30,0,20대 이하,여자,0.5632183908045977,0.125,6.257183908045977
1002202,test-d70-w30,0,20대 이하,여자,0.5632183908045977,0.0,5.632183908045977
1002205,test-d70-w30,0,20대 이하,여자,0.5632183908045977,0.0,5.632183908045977
1002206,test-d70-w30,0,20대 이하,여자,0.5632183908045977,0.0,5.632183908045977
1002211,test-d70-w30,0,20대 이하,여자,0.5632183908045977,0.0,5.632183908045977
1002212,test-d70-w30,0,20대 이하,여자,0.5632183908045977,0.0,5.632183908045977
1002213,test-d70-w30,0,20대 이하,여자,0.5632183908045977,0.0,5.632183908045977
1002215,test-d70-w30,0,20대 이하,여자,0.5632183908045977,0.0,5.632183908045977
1002217,test-d70-w30,0,20대 이하,여자,0.5632183908045977,0.0,5.632183908045977
1002219,test-d70-w30,0,20대 이하,여자,0.5632183908045977,0.0,5.632183908045977
1002220,test-d70-w30,0,20대 이하,여자,0.5632183908045977,0.0,5.632183908045977
1002222,test-d70-w30,0,20대 이하,여자,0.5632183908045977,0.0,5.632183908045977
1002223,test-d70-w30,0,20대 이하,여자,0.5632183908045977,0.0,5.632183908045977
1002225,test-d70-w30,0,20대 이하,여자,0.5632183908045977,0.0,5.632183908045977
1002226,test-d70-w30,0,20대 이하,여자,0.5632183908045977,0.0,5.632183908045977
1002230,test-d70-w30,0,20대 이하,여자,0.5632183908045977,0.0,5.632183908045977
1002231,test-d70-w30,0,20대 이하,여자,0.5632183908045977,0.0,5.632183908045977
1002234,test-d70-w30,0,20대 이하,여자,0.5632183908045977,0.0,5.632183908045977
1002235,test-d70-w30,0,20대 이하,여자,0.5632183908045977,0.0,5.632183908045977
1002240,test-d70-w30,0,20대 이하,여자,0.5632183908045977,0.0,5.632183908045977
1002266,test-d70-w30,0,20대 이하,여자,0.5632183908045977,0.0,5.632183908045977
1002267,test-d70-w30,0,20대 이하,여자,0.5632183908045977,0.0,5.632183908045977
1002268,test-d70-w30,0,20대 이하,여자,0.5632183908045977,0.0,5.632183908045977
1002271,test-d70-w30,0,20대 이하,여자,0.5632183908045977,0.0,5.632183908045977
1002278,test-d70-w30,0,20대 이하,여자,0.5632183908045977,0.0,5.632183908045977
1002280,test-d70-w30,0,20대 이하,여자,0.5632183908045977,0.0,5.632183908045977
1002283,test-d70-w30,0,20대 이하,여자,0.5632183908045977,0.0,5.632183908045977
1002284,test-d70-w30,0,20대 이하,여자,0.5632183908045977,0.0,5.632183908045977
1002290,test-d70-w30,0,20대 이하,여자,0.5632183908045977,0.0,5.632183908045977
1002293,test-d70-w30,0,20대 이하,여자,0.5632183908045977,0.0,5.632183908045977
1002294,test-d70-w30,0,20대 이하,여자,0.5632183908045977,0.0,5.632183908045977
1002295,test-d70-w30,0,20대 이하,여자,0.5632183908045977,0.0,5.632183908045977
1002299,test-d70-w30,0,20대 이하,여자,0.5632183908045977,0.0,5.632183908045977
1002302,test-d70-w30,0,20대 이하,여자,0.5632183908045977,0.0,5.632183908045977
1002303,test-d70-w30,0,20대 이하,여자,0.5632183908045977,0.0,5.632183908045977
1002307,test-d70-w30,0,20대 이하,여자,0.5632183908045977,0.0,5.632183908045977
1002316,test-d70-w30,0,20대 이하,여자,0.5632183908045977,0.0,5.632183908045977
1002318,test-d70-w30,0,20대 이하,여자,0.5632183908045977,0.0,5.632183908045977
1002322,test-d70-w30,0,20대 이하,여자,0.5632183908045977,0.0,5.632183908045977
