recipe_id,user_token_id,star_count,age,gender,category_value,recipe_view_count,values
1000013,test-w70-k20-d10,0,40-49,여자,0.27873563218390807,0.0,2.7873563218390807
1000018,test-w70-k20-d10,0,40-49,여자,0.27873563218390807,0.0,2.7873563218390807
1000074,test-w70-k20-d10,0,40-49,여자,0.27873563218390807,0.125,3.4123563218390807
1000849,test-w70-k20-d10,0,40-49,여자,0.27873563218390807,0.0,2.7873563218390807
1000855,test-w70-k20-d10,0,40-49,여자,0.27873563218390807,0.0,2.7873563218390807
1000866,test-w70-k20-d10,0,40-49,여자,0.27873563218390807,0.0,2.7873563218390807
1000868,test-w70-k20-d10,0,40-49,여자,0.27873563218390807,0.0,2.7873563218390807
1000877,test-w70-k20-d10,0,40-49,여자,0.27873563218390807,0.0,2.7873563218390807
1000988,test-w70-k20-d10,0,40-49,여자,0.27873563218390807,0.0,2.7873563218390807
1001021,test-w70-k20-d10,0,40-49,여자,0.27873563218390807,0.0,2.7873563218390807
1001202,test-w70-k20-d10,0,40-49,여자,0.27873563218390807,0.0,2.7873563218390807
1001226,test-w70-k20-d10,0,40-49,여자,0.27873563218390807,0.0,2.7873563218390807
1001256,test-w70-k20-d10,0,40-49,여자,0.27873563218390807,0.0,2.7873563218390807
1001306,test-w70-k20-d10,0,40-49,여자,0.27873563218390807,0.0,2.7873563218390807
1001315,test-w70-k20-d10,0,40-49,여자,0.27873563218390807,0.0,2.7873563218390807
1001320,test-w70-k20-d10,0,40-49,여자,0.27873563218390807,0.0,2.7873563218390807
1001345,test-w70-k20-d10,0,40-49,여자,0.27873563218390807,0.0,2.7873563218390807
1001349,test-w70-k20-d10,0,40-49,여자,0.27873563218390807,0.0,2.7873563218390807
1001356,test-w70-k20-d10,0,40-49,여자,0.27873563218390807,0.0,2.7873563218390807
1001363,test-w70-k20-d10,0,40-49,여자,0.27873563218390807,0.0,2.7873563218390807
1001372,test-w70-k20-d10,0,40-49,여자,0.27873563218390807,0.0,2.7873563218390807
1001376,test-w70-k20-d10,0,40-49,여자,0.27873563218390807,0.0,2.7873563218390807
1001378,test-w70-k20-d10,0,40-49,여자,0.27873563218390807,0.0,2.7873563218390807
1001380,test-w70-k20-d10,0,40-49,여자,0.27873563218390807,0.0,2.7873563218390807
1001385,test-w70-k20-d10,0,40-49,여자,0.27873563218390807,0.0,2.7873563218390807
1001488,test-w70-k20-d10,0,40-49,여자,0.27873563218390807,0.0,2.7873563218390807
1001491,test-w70-k20-d10,0,40-49,여자,0.27873563218390807,0.0,2.7873563218390807
1001586,test-w70-k20-d10,0,40-49,여자,0.27873563218390807,0.0,2.7873563218390807
1001591,test-w70-k20-d10,0,40-49,여자,0.27873563218390807,0.0,2.7873563218390807
1001592,test-w70-k20-d10,0,40-49,여자,0.27873563218390807,0.0,2.7873563218390807
1001604,test-w70-k20-d10,0,40-49,여자,0.27873563218390807,0.0,2.7873563218390807
1001605,test-w70-k20-d10,0,40-49,여자,0.27873563218390807,0.0,2.7873563218390807
1001607,test-w70-k20-d10,0,40-49,여자,0.27873563218390807,0.0,2.7873563218390807
1001686,test-w70-k20-d10,0,40-49,여자,0.27873563218390807,0.0,2.7873563218390807
1001777,test-w70-k20-d10,0,40-49,여자,0.27873563218390807,0.0,2.7873563218390807
1001801,test-w70-k20-d10,0,40-49,여자,0.27873563218390807,0.0,2.7873563218390807
1001831,test-w70-k20-d10,0,40-49,여자,0.27873563218390807,0.0,2.7873563218390807
1001875,test-w70-k20-d10,0,40-49,여자,0.27873563218390807,0.0,2.7873563218390807
1001891,test-w70-k20-d10,0,40-49,여자,0.27873563218390807,0.0,2.7873563218390807
1001907,test-w70-k20-d10,0,40-49,여자,0.27873563218390807,0.0,2.7873563218390807
1001910,test-w70-k20-d10,0,40-49,여자,0.27873563218390807,0.0,2.7873563218390807
1001911,test-w70-k20-d10,0,40-49,여자,0.27873563218390807,0.0,2.7873563218390807
1001915,test-w70-k20-d10,0,40-49,여자,0.27873563218390807,0.0,2.7873563218390807
1002016,test-w70-k20-d10,0,40-49,여자,0.27873563218390807,0.0,2.7873563218390807
1002028,test-w70-k20-d10,0,40-49,여자,0.27873563218390807,0.0,2.7873563218390807
1002041,test-w70-k20-d10,0,40-49,여자,0.27873563218390807,0.0,2.7873563218390807
1002056,test-w70-k20-d10,0,40-49,여자,0.27873563218390807,0.0,2.7873563218390807
1002064,test-w70-k20-d10,0,40-49,여자,0.27873563218390807,0.0,2.7873563218390807
1002074,test-w70-k20-d10,0,40-49,여자,0.27873563218390807,0.0,2.7873563218390807
1002090,test-w70-k20-d10,0,40-49,여자,0.27873563218390807,0.0,2.7873563218390807
1002094,test-w70-k20-d10,0,40-49,여자,0.27873563218390807,0.125,3.4123563218390807
1002095,test-w70-k20-d10,0,40-49,여자,0.27873563218390807,0.0,2.7873563218390807
1002107,test-w70-k20-d10,0,40-49,여자,0.27873563218390807,0.0,2.7873563218390807
1002109,test-w70-k20-d10,0,40-49,여자,0.27873563218390807,0.0,2.7873563218390807
1002115,test-w70-k20-d10,0,40-49,여자,0.27873563218390807,0.0,2.7873563218390807
1002123,test-w70-k20-d10,0,40-49,여자,0.27873563218390807,0.0,2.7873563218390807
1002126,test-w70-k20-d10,0,40-49,여자,0.27873563218390807,0.0,2.7873563218390807
1002131,test-w70-k20-d10,0,40-49,여자,0.27873563218390807,0.0,2.7873563218390807
