recipe_id,user_token_id,star_count,age,gender,category_value,recipe_view_count,values
1002210,test-d50-k30-w20,0,20-29,여자,0.3716475095785441,0.0,3.716475095785441
1002211,test-d50-k30-w20,0,20-29,여자,0.3716475095785441,0.0,3.716475095785441
1002212,test-d50-k30-w20,0,20-29,여자,0.3716475095785441,0.0,3.716475095785441
1002214,test-d50-k30-w20,0,20-29,여자,0.3716475095785441,0.0,3.716475095785441
1002216,test-d50-k30-w20,0,20-29,여자,0.3716475095785441,0.0,3.716475095785441
1002218,test-d50-k30-w20,0,20-29,여자,0.3716475095785441,0.0,3.716475095785441
1002221,test-d50-k30-w20,0,20-29,여자,0.3716475095785441,0.0,3.716475095785441
1002229,test-d50-k30-w20,0,20-29,여자,0.3716475095785441,0.0,3.716475095785441
1002234,test-d50-k30-w20,0,20-29,여자,0.3716475095785441,0.0,3.716475095785441
1002238,test-d50-k30-w20,0,20-29,여자,0.3716475095785441,0.0,3.716475095785441
1002245,test-d50-k30-w20,0,20-29,여자,0.3716475095785441,0.0,3.716475095785441
1002252,test-d50-k30-w20,0,20-29,여자,0.3716475095785441,0.0,3.716475095785441
1002254,test-d50-k30-w20,0,20-29,여자,0.3716475095785441,0.0,3.716475095785441
1002266,test-d50-k30-w20,0,20-29,여자,0.3716475095785441,0.0,3.716475095785441
1002273,test-d50-k30-w20,0,20-29,여자,0.3716475095785441,0.0,3.716475095785441
1002277,test-d50-k30-w20,0,20-29,여자,0.3716475095785441,0.0,3.716475095785441
1002278,test-d50-k30-w20,0,20-29,여자,0.3716475095785441,0.0,3.716475095785441
1002283,test-d50-k30-w20,0,20-29,여자,0.3716475095785441,0.0,3.716475095785441
1002285,test-d50-k30-w20,0,20-29,여자,0.3716475095785441,0.0,3.716475095785441
1002300,test-d50-k30-w20,0,20-29,여자,0.3716475095785441,0.0,3.716475095785441
1002303,test-d50-k30-w20,0,20-29,여자,0.3716475095785441,0.0,3.716475095785441
1002305,test-d50-k30-w20,0,20-29,여자,0.3716475095785441,0.0,3.716475095785441
1002312,test-d50-k30-w20,0,20-29,여자,0.3716475095785441,0.0,3.716475095785441
1002317,test-d50-k30-w20,0,20-29,여자,0.3716475095785441,0.0,3.716475095785441
1002319,test-d50-k30-w20,0,20-29,여자,0.3716475095785441,0.0,3.716475095785441
1002323,test-d50-k30-w20,0,20-29,여자,0.3716475095785441,0.0,3.716475095785441
1002327,test-d50-k30-w20,0,20-29,여자,0.3716475095785441,0.0,3.716475095785441
1002331,test-d50-k30-w20,0,20-29,여자,0.3716475095785441,0.0,3.716475095785441
1002334,test-d50-k30-w20,0,20-29,여자,0.3716475095785441,0.0,3.716475095785441
1002336,test-d50-k30-w20,0,20-29,여자,0.3716475095785441,0.0,3.716475095785441
1002337,test-d50-k30-w20,0,20-29,여자,0.3716475095785441,0.0,3.716475095785441
1002338,test-d50-k30-w20,0,20-29,여자,0.3716475095785441,0.0,3.716475095785441
1002339,test-d50-k30-w20,0,20-29,여자,0.3716475095785441,0.0,3.716475095785441
1002340,test-d50-k30-w20,0,20-29,여자,0.3716475095785441,0.0,3.716475095785441
1002344,test-d50-k30-w20,0,20-29,여자,0.3716475095785441,0.0,3.716475095785441
1002389,test-d50-k30-w20,0,20-29,여자,0.3716475095785441,0.0,3.716475095785441
